;;doc;source;author;title;year;period;text_type;sentence
1901-1950;9213;GBterribilmente.csv;Gutenberg; Alfredo Oriani;"La lotta politica in Italia, Volume 2 (of 3): Origini della lotta attuale (476-1887); Quinta edizione";1908.0;1901-1950;prosa letteraria;['assurde e di combinazioni impossibili, di reticenze perfide e di sottintesi indicibili, mentre mazzini sempre terribilmente limpido guidava il battaglione sacro delle idee e delle poche forze rivoluzionarie su per l  erta di una nuova epoca']
1901-1950;9218;GBterribilmente.csv;Gutenberg; Alfredo Oriani;Ombre di occaso;1908.0;1901-1950;prosa letteraria;['indarno tante tragedie greche senza accorgersi che ogni cronaca dei nostri comuni era affollata di figure ben più terribilmente belle che nelle corti di tebe e di atene?']
1901-1950;9221;GBanche_randomsample.csv;Gutenberg; Alfredo Oriani;Il Nemico, vol. I;1908.0;1901-1950;prosa letteraria;['egli solo forse conservava anche in quel momento tutta l  impassibilità necessaria a tale inintelligibile olocausto, perchè egli solo aveva avuto l  anima così terribilmente logica da volerlo.']
1901-1950;9227;GBterribilmente.csv;Gutenberg; Antonio Caccianiga;Il bacio della contessa Savina;1908.0;1901-1950;prosa letteraria;['e mi hai fatto terribilmente soffrire.']
1901-1950;9234;LLPirandello3.txt;Liber Liber;Luigi Pirandello;I vecchi e i giovani;1909.0;1901-1950;prosa letteraria;"['a poco a poco, i fremiti, le ansie degli antichi leoni congiurati del quarantotto che si riunivano lì in quel camerone attorno al vecchio generale, s erano ridestati in lui a farlo vergognare del suo pianto; le ombre di quei leoni, terribilmente sdegnate, gli eran sorte intorno e gli avevan gridato d accorrere, sì, sì, d accorrere, pur così vecchio com era, a impedire con gli altri vecchi superstiti la distruzione della patria.']"
1901-1950;9307;GBterribilmente.csv;Gutenberg; Gerolamo Rovetta;La moglie di Sua Eccellenza;1909.0;1901-1950;prosa letteraria;"['questa zuppa scotta; scotta terribilmente !']"
1901-1950;9332;GBterribilmente.csv;Gutenberg; Gerolamo Rovetta;La baraonda;1909.0;1901-1950;prosa letteraria;['il suo caro amico, monsieur le duc, si era terribilmente compromesso!']
1901-1950;9343;GBterribilmente.csv;Gutenberg; Gaetano Sangiorgio;Le tre valli della Sicilia;1909.0;1901-1950;prosa letteraria;['mi batte terribilmente il cuore.']
1901-1950;9392;GBterribilmente.csv;Gutenberg; Emilio Salgari;La favorita del Mahdi;1910.0;1901-1950;prosa letteraria;['alcuni barcaiuoli, sfidando il fuoco degli insorti che cresceva terribilmente , si slanciarono ai remi, ma caddero a mezzo ponte.']
1901-1950;9401;GBterribilmente.csv;Gutenberg; Emilio Salgari;La favorita del Mahdi;1910.0;1901-1950;prosa letteraria;['sì, e terribilmente .']
1901-1950;9416;GBterribilmente.csv;Gutenberg; Emilio Salgari;La favorita del Mahdi;1910.0;1901-1950;prosa letteraria;['l  odiavi ben terribilmente , fathma.']
1901-1950;9444;GBterribilmente.csv;Gutenberg; Emilio Salgari;La favorita del Mahdi;1910.0;1901-1950;prosa letteraria;[', dieci giorni fa la cercava ancora, interrogava i guerrieri che venivano dal bahr el abiad, giurava di vendicarsi terribilmente di questa donna che lo aveva indegnamente tradito, ed invece è qui e ancor viva.']
1901-1950;9501;li1050.txt;CLiGS Ro;Matilde Serao;La mano tagliata;1912.0;1901-1950;prosa letteraria;['pallida e fredda come un cadavere, rachele cabib non aveva vita che negli occhi, i quali guardavano terribilmente innanzi a sè.', 'il piano organizzato da quell uomo è stato così magistralmente combinato, è stato tanto terribilmente condotto, che io sono chiuso in una rete da cui non arrivo a distrigarmi.']
1901-1950;9565;GBterribilmente.csv;Gutenberg; Giuseppe Vigoni;Abissinia: Giornale di un viaggio;1913.0;1901-1950;prosa letteraria;"['da parecchie notti mi è impossibile dormire, si è terribilmente ingrossato, non sono più dolori, ma spasimi; la natura stessa mi fa sentire il bisogno di aprire una via al male che']"
1901-1950;9667;GBterribilmente.csv;Gutenberg; Luigi Capuana;Rassegnazione: Romanzo;1914.0;1901-1950;prosa letteraria;['di una nuova illusione che prendeva il posto dell  altra, che mi avrebbe ingannato come l  altra, che mi avrebbe fatto terribilmente soffrire e vanamente, come l  altra?']
1901-1950;9668;GBterribilmente.csv;Gutenberg; Luigi Capuana;Il Benefattore;1914.0;1901-1950;prosa letteraria;['mesi, sotto l  ossessione di quella scena di delusione che aveva offeso il suo amor proprio e il suo amore, e che lo faceva terribilmente soffrire notte e giorno, quantunque egli tentasse ogni mezzo di distrarsi, anche perchè colei non potesse']
1901-1950;9671;GBterribilmente.csv;Gutenberg; Luigi Capuana;Il nemico è in noi;1914.0;1901-1950;prosa letteraria;['era livido, con la fisonomia contratta, gli occhi terribilmente spalancati.']
1901-1950;9680;GBavere_randomsample.csv;Gutenberg; Luigi Capuana;Il Benefattore;1914.0;1901-1950;prosa letteraria;['ezio cami, fu per lunghi mesi, sotto l  ossessione di quella scena di delusione che aveva offeso il suo amor proprio e il suo amore, e che lo faceva terribilmente soffrire notte e giorno, quantunque egli tentasse ogni mezzo di distrarsi, anche perchè colei non potesse rallegrarsi degli effetti dell  opera sua, e non lo riputasse sua vittima.']
1901-1950;9682;GBterribilmente.csv;Gutenberg; Luigi Capuana;Come l''onda... Novelle;1914.0;1901-1950;prosa letteraria;"['io, caro nelli, mi son vendicato più terribilmente ; nessuno di voi immagina come.']"
1901-1950;9701;GBterribilmente.csv;Gutenberg; Luigi Capuana;Fausto Bragia, e altre novelle;1914.0;1901-1950;prosa letteraria;['quando però le vedeva piangere e terribilmente soffrire per le ansietà di un pericolo che le teneva sospese tra la vita e la morte e poteva produrre, tutt  a un tratto,']
1901-1950;9755;GBterribilmente.csv;Gutenberg; Olindo Guerrini;Brandelli;1915.0;1901-1950;prosa letteraria;['domando io se sono cose da contare a un capitano di cavalleria, che fa vita monastica e rimpiange terribilmente l  eterno femminino!']
1901-1950;9756;GBterribilmente.csv;Gutenberg; Olindo Guerrini;Brandelli;1915.0;1901-1950;prosa letteraria;['la discesa fu terribile e terribilmente lunga.']
1901-1950;9835;GBterribilmente.csv;Gutenberg; Arrigo Boito;Novelle e riviste drammatiche;1917.0;1901-1950;prosa letteraria;['figlio, immolata la vita di henri a una apparente infamia di alcune ore, avrebbe da vigliacco, da plebeo, compromessa terribilmente la baronessa.']
1901-1950;9836;GBterribilmente.csv;Gutenberg; Arrigo Boito;Novelle e riviste drammatiche;1917.0;1901-1950;prosa letteraria;['immorali, che paolo e francesca sono immorali, che tutte queste coppie giovani, deliranti, soavi, poetiche peccano terribilmente d  immoralità.']
1901-1950;9853;GBterribilmente.csv;Gutenberg; Augusto Elia;Ricordi di un garibaldino dal 1847-48 al 1900. vol. I;1918.0;1901-1950;prosa letteraria;"['riaperta agli eserciti di radetzky; milano stessa minacciata; ecco le notizie che dal    al    luglio giungevano terribilmente gravi nella capitale lombarda.']"
1901-1950;9889;GBterribilmente.csv;Gutenberg; marchesa Colombi;Cara Speranza;1919.0;1901-1950;prosa letteraria;[', quell  esaltamento lieve che si attinge in un bicchiere di sciampagna, un  ebbrezza, un esaltamento innocenti, ma terribilmente arrischiati.']
1901-1950;9895;GBterribilmente.csv;Gutenberg; marchesa Colombi;La cartella N. 4;1919.0;1901-1950;prosa letteraria;['marco doveva accorgersi che qualche cosa di terribilmente penoso accadeva dentro di me.']
1901-1950;9901;LLZuccoli1.txt;Liber Liber;Luciano Zuccoli;Il designato;1920.0;1901-1950;prosa letteraria;"['il cielo azzurro non era tuttavia lieto e doveva riuscire terribilmente feroce, a quanti soffrivano; di tanto in tanto, dei periodi di vento furioso facevano discendere la temperatura, portavano ancora dei brividi, e disordinavano le abitudini di chi aveva gi salutata quella primavera fallace.']"
1901-1950;9932;GBterribilmente.csv;Gutenberg; Napoleone Colajanni;Gli avvenimenti di Sicilia e le loro cause;1920.0;1901-1950;prosa letteraria;['qualche volta, esasperato dalla perdita, che per lui è un vero disastro, lo cerca, lo insegue, e se lo trova, lo bastona terribilmente .']
1901-1950;9933;GBterribilmente.csv;Gutenberg; Napoleone Colajanni;Gli avvenimenti di Sicilia e le loro cause;1920.0;1901-1950;prosa letteraria;[', ci vuole molta ingenuità  o molta malignità  per meravigliarsi o fingere sorpresa che i primi tumulti siano stati terribilmente contagiosi.']
1901-1950;9934;GBterribilmente.csv;Gutenberg; Napoleone Colajanni;Gli avvenimenti di Sicilia e le loro cause;1920.0;1901-1950;prosa letteraria;"['ma da due anni in qua i salar  ribassano terribilmente e c  è una triste concorrenza nel lavoro che i mietitori di una contrada vanno a fare a quelli di un  altra; concorrenza,']"
1901-1950;9941;GBterribilmente.csv;Gutenberg; Ercole Luigi Morselli;Storie da ridere.... e da piangere;1920.0;1901-1950;prosa letteraria;['la fronte dell  inventore si corrugò terribilmente .']
1901-1950;9942;GBterribilmente.csv;Gutenberg; Napoleone Colajanni;Gli avvenimenti di Sicilia e le loro cause;1920.0;1901-1950;prosa letteraria;"['esse accesero l  incendio, ma non credevano che tanta materia vi fosse da farlo divampare terribilmente ; si videro sorpassate nelle intenzioni e si spaventarono della lava che minacciava travolgere tutto e tutti.']"
1901-1950;9949;it0135.txt;CLiGS Ku;Luigi Capuana;Pensione;1921.0;1901-1950;prosa letteraria;['terribilmente odiato.']
1901-1950;9953;it0128.txt;CLiGS Ku;Luigi Capuana;Orrori;1921.0;1901-1950;prosa letteraria;['o espiava terribilmente il delitto di un istante?']
1901-1950;10021;GBterribilmente.csv;Gutenberg; Paolo Valera;Dal cellulare a Finalborgo;1925.0;1901-1950;prosa letteraria;['era una scena terribilmente dantesca.']
1901-1950;10029;GBterribilmente.csv;Gutenberg; Federico De Roberto;L''Illusione;1926.0;1901-1950;prosa letteraria;['terribilmente !']
1901-1950;10113;LLAppelius1.txt;Liber Liber;Mario Appelius;Asia gialla;1926.0;1901-1950;espositivo;['quando la nostra automobile si ferma dinanzi al palazzo dei kaporo pendopo sono quasi pentito d aver accettato l invito, tanto è terribilmente olandese l atrio della villa e più olandese ancora il salotto nel quale un domestico bianco ci introduce con la classica alterigia dei lacchè di grande casata: poltrone e divani di cuoio color avana, marina d amsterdam, e canali d utrecht alle pareti, v è perfino un monumentale camino di  polder  batavo con una collezione di vecchie pipe del bramante.', 'i bambù che crescono abbondantemente fra le canne zuccherine ci hanno riempito la biancheria dei loro peletti neri che pizzicano terribilmente.', 'una vecchia gialla, sdentata, scheletrica, infagottata in un cencio senza colore, s era fermata contro un lampione a fissarmi con gli occhietti di smalto che era l unica cosa terribilmente viva in quel corpo terribilmente morto.', 'i gesti delle scimmie morenti sono terribilmente umani.', 'quel grande problema della collaborazione fra occidente ed oriente che giustamente appassiona la società moderna pel tragico contrasto fra il pensiero occidentale e le millenarie coscienze asiatiche, problema che in india, in cina e nel giappone, si presenta confusamente per la stessa vastità di quei paesi e per le innumerevoli inframmettenze politico religiose che intorbidano la visione centrale, si mostra nello stesso annam terribilmente chiaro nella sua semplicità.', 'sono fiumi capricciosi, d origine incerta e di corso irregolare, che scorrazzano attraverso i monti e le pianure tonkinesi, a volte imponenti e gonfi d acqua procellosa, a volte ridotti dalla magra un semplice colaticcio di fango fetente, terribilmente rosso, così rosso da sembrare lo spurgo d un fantastico macello.']
1901-1950;10150;LLYambo2.txt;Liber Liber;Yambo;L’allevatore di dinosauri;1926.0;1901-1950;prosa letteraria;['in qual modo debbo provarvi che sono sincero, terribilmente sincero?']
1901-1950;10158;GBdomani.csv;Gutenberg; Federico De Roberto;L''Illusione;1926.0;1901-1950;prosa letteraria;['ma anche il domani , e gli altri giorni che restava a casa, il babbo non parlava con nessuno, sgridava terribilmente le persone di servizio']
1901-1950;10161;GBterribilmente.csv;Gutenberg; Federico De Roberto;Ermanno Raeli;1926.0;1901-1950;prosa letteraria;"['massimiliana, terribilmente pallida, con le labbra quasi scomparse, le porse una mano che scottava; e tenendola a quel modo, la accompagnò fino al']"
1901-1950;10162;GBterribilmente.csv;Gutenberg; Federico De Roberto;Leopardi;1926.0;1901-1950;prosa letteraria;"['è tale da farmi impossibile ogni godimento: ogni menomo piacere mi ammazzerebbe ; e l  infelice trova un  espressione terribilmente efficace per dipingere la sua miseria:  se non voglio morire, bisogna ch  io non viva.']"
1901-1950;10170;GBterribilmente.csv;Gutenberg; Federico De Roberto;Al rombo del cannone;1926.0;1901-1950;prosa letteraria;[', i contrasti, le divagazioni, le schermaglie non potevano far altro che giovare ai nemici:  pensate che si va addietro terribilmente , che i nostri padroni se ne giovano a riconciliarsi con atti di clemenza in favor di molti, che l  austria conquista più']
1901-1950;10181;GBterribilmente.csv;Gutenberg; Federico De Roberto;Il colore del tempo;1926.0;1901-1950;prosa letteraria;"['è contro l  amore, dicono, perchè gli antepone la proprietà, il denaro, il ventre; viceversa l  amore si vendica terribilmente , producendo drammi, tragedie, rovine d  ogni sorta e affermando così la propria onnipotenza.']"
1901-1950;10187;LLAppelius3.txt;Liber Liber;Mario Appelius;La sfinge nera;1926.0;1901-1950;espositivo;['ci si sente in complesso terribilmente disgraziati, e dareste tutti i milioni dell amabile lord e tutti gli ingegnosi brevetti del suo fornitore di tende esotiche per un alito di zeffiro primaverile, per un quarto d ora di brezza montanina, per una di quelle soavissime ventate d alpe italica, che scaturiscono dalle profondità cupe di una gola boschiva e vi penetrano in gola con tutti gli aromi umidi della terra fresca.', 'di solito innocui quando sono isolati e lasciati in pace, gli ippopotami diventano terribilmente aggressivi quando sono attaccati in branco.', 'pazzo di dolore l animale si dibatte terribilmente mentre la lama gli dilania le viscere: ogni tanto si rizza sulle zampe scoprendo l enorme ventre sfondato dal quale escono le interiora.', 'però è doloroso, profondamente doloroso per l unico italiano presente ad albertville alla cerimonia ufficiale del comando, come per tutti gli italiani che in patria e fuori dei suoi confini amano la loro terra, è terribilmente doloroso che proprio noi che abbiamo tante braccia disponibili, che dobbiamo pagare a prezzo di sudore amaro, in franchi, in dollari e sterline il pane quotidiano dei nostri telai, laminatoi, alti forni, frantatoi, lambicchi, proprio noi dobbiamo venire come potenza coloniale dopo il belgio, l olanda, il portogallo!', 'siamo ripiegati su noi stessi, malati, terribilmente malati.', 'prendo il fucile per uccidere, ma  sono umani, così terribilmente umani che non so premere il grilletto.']
1901-1950;10217;LLBisi3.txt;Liber Liber;Camilla Bisi;Il romanzo del liceo;1928.0;1901-1950;prosa letteraria;"['adora i giochi e studia pochissimo; suo padre lo sgrida terribilmente ed io cerco di aiutarlo fin dove posso.', 'è un volto terribilmente bello per l estrema sofferenza che lo affina, per la felicità insostenibile che gli riempie gli occhi di bruciante tenerezza.']"
1901-1950;10219;GBterribilmente.csv;Gutenberg; Luciano Zùccoli;L''amore di Loredana;1928.0;1901-1950;prosa letteraria;"['diffusa; anch  egli si contentava dei pochi viali fiancheggiati da villini brutti, e s  era avvezzo alle costruzioni terribilmente antipatiche di quegli alberghi nei quali si mangiava malissimo e dai quali si vedeva una sfilata di capanne tozze, una']"
1901-1950;10239;LLAppelius2.txt;Liber Liber;Mario Appelius;Le isole del Raggio Verde;1929.0;1901-1950;espositivo;[' mario appelius le isole del raggio verde   a mio padre tra cielo e mare   i grandi volatori transoceanici che con uno o due salti formidabili balzano da un continente all altro stanno rimpicciolendo terribilmente i viaggi  vecchio stile  per mare.', 'ed oggi ancora, dopo aver constatato tutto il vuoto del congresso, domando sinceramente a me stesso se questi congressi della stampa latina non siano nonostante tutto una cosa seria, assai seria, terribilmente seria, precisamente per l esistenza di questo enorme colossale vuoto dietro il paravento splendente della latinità!']
1901-1950;10249;GBterribilmente.csv;Gutenberg; Umberto Fracchia;Il perduto amore;1929.0;1901-1950;prosa letteraria;['lo zuccone che soffriva terribilmente di gelosia, e sempre, solo a nominargli andromaco o ninotto, copriva egle di sputi, questa volta si contentò di darle']
1901-1950;10252;LLBertinetti1.txt;Liber Liber;Giovanni Bertinetti;Il gigante dell’Apocalisse;1930.0;1901-1950;prosa letteraria;['bevettero il whisky, ma questo non giovò a rimettere a posto i loro nervi terribilmente scossi.']
1901-1950;10262;GBpaura_randomsample.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['qualcosa di terribilmente feroce stava nell  occhio torbido sotto i fasci de   muscoli cigliari contratti e fermi']
1901-1950;10305;LLBisi1.txt;Liber Liber;Camilla Bisi;Essere donna;1934.0;1901-1950;espositivo;['perciò, di lontano, fermo mi appariva come un angelo terribilmente bello, posto a custodia di una porta che dei diavoli in maglia rossa o arancio o azzurra si ostinavano a insidiare.']
1901-1950;10317;GBorribilmente.csv;Gutenberg; Grazia Deledda;Dopo il divorzio;1935.0;1901-1950;prosa letteraria;['ah come tutto ciò era bello, orribilmente bello, terribilmente bello!']
1901-1950;10326;GBterribilmente.csv;Gutenberg; Grazia Deledda;Dopo il divorzio;1935.0;1901-1950;prosa letteraria;['ah come tutto ciò era bello, orribilmente bello, terribilmente bello!']
1901-1950;10331;GBterribilmente.csv;Gutenberg; Teodoro Pascal;La espressione dei sentimenti dei nostri volatili domestici;1936.0;1901-1950;prosa letteraria;['lisce, quelle del collo si rizzano smisuratamente, l  occhio dapprima languido di languore orientale diventa terribilmente truce, il povero don giovanni del pollaio batte le ali e guarda fisso l  avversario.']
1901-1950;10333;LLYambo3.txt;Liber Liber;Yambo;Il Corsaro Giallo ovvero I filibustieri della Lumaca;1936.0;1901-1950;prosa letteraria;['allora guglielmo, preso da entusiasmo sublime, gett api  via il cappellaccio, si strapp api  di dosso il mantello, e agitando lo spadone, maraviglioso di audacia e di forza, url api  terribilmente:    ibq  a me, filibustieri della lumaca ace  e voi, soldati di spagna guardate per l ibk ultima volta il corsaro giallo aceaiq .', 'e quei cani dei tuoi vili compagni morranno ace  il corsaro azzurro sa premiare gli amici fedeli e punire terribilmente i traditori.', 'ibm  fece il brigante, torcendo la bocca  ibm  cotesto gingillo  aog  terribilmente pericoloso, e. .', 'ibq  aj, dios mio  ibm  sospir api  l ibk uomo della botte  ibm  io soffro terribilmente il mal di mare.', 'vendicarmi terribilmente ace .']
1901-1950;10334;GBatterrire.csv;Gutenberg; Gabriele D''Annunzio;San Pantaleone;1937.0;1901-1950;prosa letteraria;['la mole delle carni, per un impeto di passione e di gelosia così terribilmente incomposto che passacantando ne rimase atterrito .']
1901-1950;10343;GBterribilmente.csv;Gutenberg; Gabriele D''Annunzio;Le Novelle della Pescara;1937.0;1901-1950;prosa letteraria;[', con parole d  amore tra i singhiozzi, con laceramenti così acuti di voce rotta e con una espressione di dolore così terribilmente bestiale che per tutti gli astanti corse un brivido e tutti rivolsero altrove la faccia.']
1901-1950;10348;GBterribilmente.csv;Gutenberg; Gabriele D''Annunzio;Le Novelle della Pescara;1937.0;1901-1950;prosa letteraria;['il volto contro il volto, ed opprimendolo con tutta la mole delle carni, per un impeto di passione e di gelosia così terribilmente incomposto che passacantando ne rimase atterrito.']
1901-1950;10363;LLBisi2.txt;Liber Liber;Camilla Bisi;Il mio principe;1937.0;1901-1950;prosa letteraria;['quei pittori, quegli architetti di interni, quei critici d arte, che quando capitavano insieme facevano un gran baccano con le loro discussioni estetiche   e quel che è peggio non compravano nulla   davano terribilmente ai nervi ai due proprietarii.']
1901-1950;10369;GBterribilmente.csv;Gutenberg; Gabriele D''Annunzio;San Pantaleone;1937.0;1901-1950;prosa letteraria;[', con parole d  amore tra i singhiozzi, con laceramenti così acuti di voce rotta e con una espressione di dolore così terribilmente comica che per tutti li astanti corse un brivido e tutti rivolsero altrove la faccia.']
1901-1950;10387;GBterribilmente.csv;Gutenberg; Alfredo Panzini;Donne, madonne e bimbi;1938.0;1901-1950;prosa letteraria;['io non ero malvagio, ma i miei re erano terribilmente feroci, e inesorabili.']
1901-1950;10391;GBterribilmente.csv;Gutenberg; Alfredo Panzini;Trionfi di donna (novelle);1938.0;1901-1950;prosa letteraria;"['di dio; o la purità invocata dal cielo era stata invocata invano  il primogenito, già settenne, era un bambino terribilmente inclinato a insudiciarsi e a insudiciare ; o l  attrito della vita aveva spente o congelate certe gentili fioriture']"
1901-1950;10392;GBterribilmente.csv;Gutenberg; Guido da Verona;Mimi Bluette, fiore del mio giardino: romanzo;1938.0;1901-1950;prosa letteraria;"['gli animali, assaliti e paurosi, prendevano terribilmente la forma del loro scheletro; gli uomini, allucinati, non parlavano più.']"
1901-1950;10393;GBterribilmente.csv;Gutenberg; Guido da Verona;Il Cavaliere dello Spirito Santo: Storia d''una giornata;1938.0;1901-1950;prosa letteraria;"['tenerci con la mano la mano sembra una cosa innocente, ma è terribilmente colpevole; tanto colpevole che a noi sembra talvolta l  infinito amore tutto e solo consistere nel tenersi una mano.']"
1901-1950;10395;GBspaventare.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['ciò che non vuole spegnersi: e più terribilmente di noi questi uccisi amavano la vita.']
1901-1950;10396;GBspavento.csv;Gutenberg; Guido da Verona;Il Cavaliere dello Spirito Santo: Storia d''una giornata;1938.0;1901-1950;prosa letteraria;"['più che nemico degli altri, sono terribilmente il mio; gli altri mi fanno pena, laddove di me stesso mi sdegno.']"
1901-1950;10397;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['eravate veramente un uomo senza cuore, gelido e sciupato, al quale restava negli occhi, forse nell  anima, qualcosa di terribilmente lontano, che altre portarono via, qualcosa di amaro, di aspro, d  insensibile.']
1901-1950;10398;GBterribilmente.csv;Gutenberg; Guido da Verona;Il Cavaliere dello Spirito Santo: Storia d''una giornata;1938.0;1901-1950;prosa letteraria;['ma io divago terribilmente , o personaggi della commedia, e non mi ricordo più che voi soffriate per l  impazienza di conoscere con esattezza chi']
1901-1950;10399;GBterribilmente.csv;Gutenberg; Alfredo Panzini;Gli ingenui;1938.0;1901-1950;prosa letteraria;"['l  uomo pallido e trasognato; e più sono grandi e nobili e più uccidono, e non v  è corruzione di vizio che maceri più terribilmente .']"
1901-1950;10402;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['ho atteso terribilmente questa grande cosa nuova, che forse è nulla.']
1901-1950;10404;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['e su la folla dei cristiani terribilmente passava la sensazione di dio.']
1901-1950;10406;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['voleva dire insomma, che per quanto avessi provato a concedergli tutta me stessa, in me c  era un  altra donna che terribilmente non voleva.']
1901-1950;10455;GBterribilmente.csv;Gutenberg; Alfredo Panzini;Che cosa è l''amore?;1938.0;1901-1950;prosa letteraria;['io, alla vostra età  parlavo con un giovane amico  ero terribilmente romantico ed idealista.']
1901-1950;10466;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;"['; sul pergamo apparve la figura di un monaco, tetra e smorta, con occhi freddi come l  argento, in una devastata faccia terribilmente incisa di drammaticità, che mi fece pensare agli occhi fermi, alla bocca perversa, alle piccole mani crudeli del']"
1901-1950;10508;GBterribilmente.csv;Gutenberg; Guido da Verona;Mimi Bluette, fiore del mio giardino: romanzo;1938.0;1901-1950;prosa letteraria;['alla sua fama orribile, si convinse che il gagliardo e bel signore doveva essere, per ragion d  invidia, un uomo terribilmente calunniato.']
1901-1950;10509;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['pesare, pesare terribilmente su la mia.']
1901-1950;10519;GBterribilmente.csv;Gutenberg; Alfredo Panzini;Che cosa è l''amore?;1938.0;1901-1950;prosa letteraria;['era una cosa terribilmente piena di mortificazione per la signora: quell  uomo, il prof. marchi, gelido, meccanico, irreprensibile nel vestito']
1901-1950;10521;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['d  un bicchiere troppo colmo, nella fuggitiva illusione d  una parola d  amore, l  uomo che saprà d  un tratto farle terribilmente male, contorcere fino allo spasimo la sua perduta e bianca nudità.']
1901-1950;10522;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;['eravate veramente un uomo senza cuore, gelido e sciupato, al quale restava negli occhi, forse nell  anima, qualcosa di terribilmente lontano, che altre portarono via, qualcosa di aspro, di amaro, d  insensibile.']
1901-1950;10523;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;"['io non pensavo all  amore; pensavo terribilmente a lei, a me.']"
1901-1950;10524;GBterribilmente.csv;Gutenberg; Alfredo Panzini;Che cosa è l''amore?;1938.0;1901-1950;prosa letteraria;['io non ero malvagio, ma i miei re erano terribilmente feroci, e inesorabili.']
1901-1950;10526;GBterribilmente.csv;Gutenberg; Guido da Verona;"Sciogli la treccia, Maria Maddalena; romanzo";1938.0;1901-1950;prosa letteraria;"['anni, pallida, un poco emaciata, con grandi occhi scuri, troppo fissi, ove la giovinezza era già spenta; gli occhi terribilmente lascivi e dolorosi delle pazze in cristo, gli occhi senza umanità ch  ebbero tutte le allucinate, le portatrici di']"
1901-1950;10529;GBterribilmente.csv;Gutenberg; Alfredo Panzini;Il 1859 da Plombières a Villafranca;1938.0;1901-1950;prosa letteraria;['di incomparabile potenza e le disperate grida noi non le abbiamo udite, perchè suonava così giocondamente, così terribilmente la  marsigliese  che non si potevano udire!']
1901-1950;10531;LLAppelius4.txt;Liber Liber;Mario Appelius;Yu-Ri-Sàn/ la pittrice di crisantemi;1939.0;1901-1950;prosa letteraria;['qualche cosa di terribilmente vago le faceva presentire che il giappone non avrebbe portato fortuna al suo roberto, ma nascondeva la sua ansia perché sentiva che non avrebbe potuto affrontare l argomento senza turbare la serenità del figlio.', 'bianca aveva finito per odiare terribilmente la giapponese come solo sa odiare una madre, ma nascondeva per riguardo verso roberto il suo sentimento sotto un contegno disinvolto, altrettanto freddo che cortese.']
1901-1950;10564;GBterribilmente.csv;Gutenberg; Annie Vivanti;Gioia!;1941.0;1901-1950;prosa letteraria;['ecco stabilita la superiorità di questo romanzo femminile su tanti romanzi maschili che sono terribilmente noiosi.']
1901-1950;10565;GBterribilmente.csv;Gutenberg; Annie Vivanti;Naja tripudians;1941.0;1901-1950;prosa letteraria;['ecco stabilita la superiorità di questo romanzo femminile su tanti romanzi maschili che sono terribilmente noiosi.']
1901-1950;10600;GBterribilmente.csv;Gutenberg; Roberto Bracco;Il piccolo santo: Dramma in cinque atti;1942.0;1901-1950;prosa letteraria;['don fiorenzo  in atto di gettarsi addosso a barbarello, urla terribilmente :  assassino!']
1901-1950;10617;GBraccapricciare.csv;Gutenberg; Roberto Bracco;Tragedie dell''anima;1942.0;1901-1950;prosa letteraria;['caterina  terribilmente  la morte!']
1901-1950;10653;GBterribilmente.csv;Gutenberg; F. T. Marinetti;Democrazia futurista: dinamismo politico;1943.0;1901-1950;prosa letteraria;['natura, prese nei lacci e nelle reti delle formole chimiche e meccaniche, e così asservite all  uomo, si vendicano terribilmente , balzandoci alla gola con la selvaggia irruenza dei cani arrabbiati.']
1901-1950;10657;GBterribilmente.csv;Gutenberg; F. T. Marinetti;Distruzione: Poema Futurista;1943.0;1901-1950;prosa letteraria;['non fosti mai più terribilmente felice!']
