;doc;source;author;title;year;period;text_type;sentence;collocation;translation;use;
48622;IWorribilmente.csv;itWaC;http://www.liberliber.it/biblioteca/d/deledda/canne_al_vento/html/10.htm;http://www.liberliber.it/biblioteca/d/deledda/canne_al_vento/html/10.htm;2006.0;2001-2021;web;['mostruoso, come se gli spiriti notturni l   avessero portato via nel loro regno misterioso ed egli ritornasse di là orribilmente deformato.'];orribilmente deformato;monströs, als hätten ihn die nächtlichen Geister in ihr geheimnisvolles Reich entführt und er käme entsetzlich verkrüppelt von dort zurück;BU;
48656;IWorribilmente.csv;itWaC;http://web.tiscali.it/artoctoni/il_vecchio_bestemmiatore.htm;http://web.tiscali.it/artoctoni/il_vecchio_bestemmiatore.htm;2006.0;2001-2021;web;['la propria automobile davanti l   ingresso di casa sua, doveva ritenersi fortunato di non trovarla al suo ritorno orribilmente rigata o con le gomme a terra, e nessuno, in taluni casi, osava fare la spia.'];orribilmente rigato;sein Auto vor seinem Hauseingang stehen, muss er sich glücklich schätzen, es bei seiner Rückkehr nicht fürchterlich zerkratzt oder mit platten Reifen vorzufinden, und in manchen Fällen traut sich niemand zu spionieren;NU;
48657;IWorribilmente.csv;itWaC;http://www.encanta.it/cinema_hannibal.html;http://www.encanta.it/cinema_hannibal.html;2006.0;2001-2021;web;['lo cerca anche l   unica vittima che sia sopravvissuta alle sue torture, mason verger il cui volto il dottore ha orribilmente deturpato.'];orribilmente deturpato;das einzige Opfer, das seine Folter überlebt hat, sucht ebenfalls nach ihm, Mason Verger, dessen Gesicht der Arzt fürchterlich entstellt hat;BU;
48658;IWorribilmente.csv;itWaC;http://www.cronologia.it/storia/a1822d.htm;http://www.cronologia.it/storia/a1822d.htm;2006.0;2001-2021;web;['la prima fu orribilmente torturata a salerno.'];orribilmente torturato;der erste wurde in Salerno fürchterlich gefoltert;CU;
48735;IWorribilmente.csv;itWaC;http://www.cronologia.it/storia/anno193a.htm;http://www.cronologia.it/storia/anno193a.htm;2006.0;2001-2021;web;['   impero partico, abbandonata già da vologeso, non oppose che una fiacca resistenza: capitolò dopo poco tempo e venne orribilmente saccheggiata dai vincitori, che tra soldati della guarnigione e ed abitanti fecero circa centomila prigionieri.'];orribilmente saccheggiato;Das von Vologeso bereits verlassene Partherreich leistete nur schwachen Widerstand: es kapitulierte nach kurzer Zeit und wurde von den Siegern schrecklich geplündert, die zwischen Soldaten der Garnison und Einwohnern etwa hunderttausend Gefangene machten;CU;
48739;IWorribilmente.csv;itWaC;http://www.classicitaliani.it/pirandel/pira71.htm;http://www.classicitaliani.it/pirandel/pira71.htm;2006.0;2001-2021;web;['e quella tenerezza per me affiorando e brillando negli occhi da quel ghigno nascosto m   appariva ora orribilmente maliziosa: tante cose mi svelava a un tratto che mi fendevano di brividi la schiena.'];orribilmente malizioso;und diese Zärtlichkeit für mich, die aus diesem verborgenen Grinsen hervorging und in meinen Augen leuchtete, erschien mir jetzt schrecklich schelmisch: so viele Dinge wurden mir plötzlich offenbart, die meinen Rücken erzittern ließen;NU;
48754;IWorribilmente.csv;itWaC;http://www.cinematografo.it/bdcm/bancadati_scheda.asp?sch=25170;http://www.cinematografo.it/bdcm/bancadati_scheda.asp?sch=25170;2006.0;2001-2021;web;[', si vede identificare dal criminologo paride taccone col mostro che terrorizza da tempo il quartiere seviziando orribilmente alcune donne.'];seviziare orribilmente;Er wird vom Kriminologen Paride Taccone mit dem Monster identifiziert, das seit einiger Zeit die Nachbarschaft terrorisiert und einige Frauen fürchterlich foltert;CU;
48767;IWorribilmente.csv;itWaC;http://www.winenews.it/print.php?c=edicola&id=7431&dc=57;http://www.winenews.it/print.php?c=edicola&id=7431&dc=57;2006.0;2001-2021;web;['montalcino è un baluardo di civiltà, da questa cittadina toscana non verranno mai bombaroli orribilmente astemi:     aziende viticole su   mila abitanti vuol dire che qui tutti succhiano fin dalla pancia della madre.'];orribilmente astemi;Montalcino ist ein Bollwerk der Zivilisation, schrecklich enthaltsame Bomber werden niemals aus dieser toskanischen Stadt kommen: Weingüter mit über tausend Einwohnern bedeuten, dass jeder hier am Bauch seiner Mutter saugt;NU;
48962;IWorribilmente.csv;itWaC;http://televisione.leonardo.it/articoli/2004/01/30/497726.php?ppid=542726;http://televisione.leonardo.it/articoli/2004/01/30/497726.php?ppid=542726;2006.0;2001-2021;web;['pane quotidiano è la rivalità tra colleghi, impiegati orribilmente vestiti e incattiviti dalla loro personale guerra per la gloria e soprattutto per l   aumento di stipendio.'];impiegati orribilmente;tägliches Brot ist die Rivalität zwischen Kollegen, schrecklich gekleideten und wütenden Mitarbeitern aus ihrem persönlichen Kampf um Ruhm und vor allem um die Gehaltserhöhung;NU;
48964;IWorribilmente.csv;itWaC;http://www.cronologia.it/storia/biografie/ezzelino.htm;http://www.cronologia.it/storia/biografie/ezzelino.htm;2006.0;2001-2021;web;['il giorno successivo entrarono in città per la porta di ponte altinato, saccheggiandola orribilmente per una settimana intera, poi la crociata languì per tutto l   anno.'];saccheggiare orribilmente;Am nächsten Tag drangen sie durch das Brückentor von Altinato in die Stadt ein und plünderten sie eine ganze Woche lang fürchterlich, dann schmachtete der Kreuzzug das ganze Jahr;CU;
48996;IWorribilmente.csv;itWaC;http://www.atuttascuola.it/biblioteca/conte_di_carmagnola.htm;http://www.atuttascuola.it/biblioteca/conte_di_carmagnola.htm;2006.0;2001-2021;web;"['una riconciliazione segreta con un uomo che gli era stato orribilmente ingrato, e che aveva tentato di farlo ammazzare; un patto di far la guerra da stracco, anzi di lasciarsi battere, non s']";orribilmente ingrato;"eine heimliche Versöhnung mit einem Mann, der ihm gegenüber schrecklich undankbar gewesen war und versucht hatte, ihn töten zu lassen; ein Pakt, Krieg zu führen, oder besser gesagt, sich schlagen zu lassen";NU;
49013;IWorribilmente.csv;itWaC;http://digilander.libero.it/halloweenight/book_thriller.htm;http://digilander.libero.it/halloweenight/book_thriller.htm;2006.0;2001-2021;web;['una sera, nei campi, viene trovato il corpo orribilmente mutilato di una donna, circondato da reliquie cheyenne e corvi impalati.'];orribilmente mutilato;Eines Abends wird auf den Feldern der schrecklich verstümmelte Körper einer Frau gefunden, umgeben von Cheyenne-Relikten und aufgespießten Krähen;BU;!
49060;IWorribilmente.csv;itWaC;http://www3.varesenews.it/comunita/lettere_al_direttore/articolo.php?id_articolo=508;http://www3.varesenews.it/comunita/lettere_al_direttore/articolo.php?id_articolo=508;2006.0;2001-2021;web;"['ma di quale giustizia si parla nel momento in cui si dovrebbe onorare in silenzio la morte di un giovane orribilmente strappato alla vita dalla lama brandita da un albanese, ma poteva essere un concittadino; ma che importanza ha di']";orribilmente strappato;"aber von welcher Gerechtigkeit spricht man, wenn man den Tod eines jungen Mannes stillschweigend ehrt, der von der Klinge eines Albaners schrecklich aus seinem Leben gerissen wurde, aber er hätte ein Mitbürger sein können; aber was soll man sagen";CU;
49061;IWorribilmente.csv;itWaC;http://www.quaderniradicali.it/phorum/showthread.php?threadid=4706;http://www.quaderniradicali.it/phorum/showthread.php?threadid=4706;2006.0;2001-2021;web;['dove si vede facilmente che i ricchi giudicano meritevoli di aiuto paesi più o meno orribilmente tirannici.'];orribilmente tirannico;wo es leicht zu sehen ist, dass die Reichen mehr oder weniger schrecklich tyrannische Länder für hilfewürdig halten;BU;!
49068;IWorribilmente.csv;itWaC;http://noleggiodvd.supereva.it/movie/browse.jdo?letterIdx=16&comingSoons=true;http://noleggiodvd.supereva.it/movie/browse.jdo?letterIdx=16&comingSoons=true;2006.0;2001-2021;web;['da qualche tempo, vengono ritrovati nel porto di new york cadaveri galleggianti orribilmente straziati: la polizia sospetta di un maniaco omicida o di una banda di teppisti ma lo   scuba cop   nick hartfeld scopre,'];orribilmente straziato;Seit einiger Zeit werden im Hafen von New York entsetzlich verstümmelte schwimmende Leichen gefunden: Die Polizei vermutet einen mörderischen Wahnsinnigen oder eine Schlägerbande, doch Tauchpolizist Nick Hartfeld entdeckt;BU;
49078;IWorribilmente.csv;itWaC;http://www.gandalf.it/net/art9.htm;http://www.gandalf.it/net/art9.htm;2006.0;2001-2021;web;"[', certe scene di film, compresi i cartoni animati; e anche certe favole piene di orchi, di violenza e di bambini orribilmente torturati.']";orribilmente torturato;"bestimmte Filmszenen, einschließlich Zeichentrickfilme; und auch einige Fabeln voller Oger, Gewalt und schrecklich gefolterter Kinder";CU;
49079;IWorribilmente.csv;itWaC;http://blog.repubblica.it/rblog/comment.do?method=edit&entryid=55dc90a7f7cdb47a00f7d95afef90662;http://blog.repubblica.it/rblog/comment.do?method=edit&entryid=55dc90a7f7cdb47a00f7d95afef90662;2006.0;2001-2021;web;['a marco pantani, immenso e sfortunato capro espiatorio di un paese orribilmente sporco  direbbe pasolini , un augurio:   menuchim, figlio di mendel, guarirà.'];orribilmente sporco;zu Marco Pantani, dem unermesslichen und unglücklichen Sündenbock eines schrecklich schmutzigen Landes, würde Pasolini sagen, ein Wunsch: Menuchim, Sohn von Mendel, wird genesen;NU;
49086;IWorribilmente.csv;itWaC;http://paolo.evectors.it/italian/2003/02/14.html;http://paolo.evectors.it/italian/2003/02/14.html;2006.0;2001-2021;web;['il    febbraio, giorno in cui molti italiani smettono di picchiare la moglie per andare a strafogarsi in ristoranti orribilmente cari, fianco a fianco con altri dementi che, magicamente, si sono accorti in quel giorno di amare la propria moglie'];orribilmente caro;?14.? Februar, der Tag, an dem viele Italiener aufhören, ihre Frauen zu schlagen, um in schrecklich teure Restaurants zu gehen, Seite an Seite mit anderen Verrückten, die an diesem Tag auf magische Weise erkannten, dass sie ihre Frau liebten;NU;
49092;IWorribilmente.csv;itWaC;http://www.ilcannocchiale.it/blogs/style/autumn/dettaglio.asp?id_blog=4942&id_blogrub=15718&modcal=minus&m=7&A=2005;http://www.ilcannocchiale.it/blogs/style/autumn/dettaglio.asp?id_blog=4942&id_blogrub=15718&modcal=minus&m=7&A=2005;2006.0;2001-2021;web;['sfiorare di chiarimenti preferendo fare arrabbiare chi voleva sapere, chi chiedeva spiegazioni, chi tentava orribilmente e goffamente e ingenuamente di distruggerti quel minimo di amarognolo sincero che a fatica sei riuscito a trovare pur'];tentare orribilmente;mit Klarstellungen berühren, die es vorziehen, diejenigen zu verärgern, die es wissen wollten, diejenigen, die nach Erklärungen fragten, diejenigen, die schrecklich und unbeholfen und naiv versuchten, dieses Minimum an aufrichtiger Bitterkeit zu zerstören, das man kaum finden konnte;NU;
61891;TT10orribilmente.csv;itTenten2010;drzap.it;drzap.it;2010.0;2001-2021;web;['protagonista, un galletto arrogante e spavaldo, si trova a vivere in un mondo dove l  influenza dei polli sta dilagando orribilmente , perdendo molti amici e familiari, valori e credenze, rimettendo in gioco se stesso e tutto il suo passato.'];dilagare orribilmente;Protagonist, ein arroganter und mutiger Hahn, findet sich in einer Welt wieder, in der sich die Vogelgrippe schrecklich ausbreitet, viele Freunde und Familie, Werte und Überzeugungen verliert und sich und seine gesamte Vergangenheit wieder aufs Spiel setzt;BU;
61918;TT10orribilmente.csv;itTenten2010;leonardo.it;leonardo.it;2010.0;2001-2021;web;['allo scopo di atterrire gli assedianti ordinò che i prigionieri, orribilmente mutilati, fossero esposti dall  alto delle mura.'];orribilmente mutilati;Um die Belagerer zu erschrecken, befahl er, die schrecklich verstümmelten Gefangenen von der Spitze der Mauern aus freizulegen;CU;
61948;TT10orribilmente.csv;itTenten2010;salani.it;salani.it;2010.0;2001-2021;web;['un brano  questa geografia e  unica nel suo genere, oltre che orribilmente emozionante.'];orribilmente emozionante;Ein Lied dieser Geographie ist in seiner Art einzigartig und auch schrecklich aufregend;NU;
61967;TT10orribilmente.csv;itTenten2010;notiziediprato.it;notiziediprato.it;2010.0;2001-2021;web;['proprio con un pezzo di vetro la vittima è stata orribilmente sfregiata al volto, con il labbro inferiore che è stato tagliato di netto.'];orribilmente sfregiata;Nur mit einer Glasscherbe wurde das Opfer im Gesicht schrecklich vernarbt, wobei die Unterlippe sauber geschnitten wurde;BU;!
61994;TT10orribilmente.csv;itTenten2010;radioitalia.it;radioitalia.it;2010.0;2001-2021;web;['suo amore per la pittura, della musica italiana   scoperta intorno ai trent  anni  , del suo pubblico, del  movimento orribilmente definito no global  e della musica che  può fare la sua parte :  sottolineare le emozioni, vivificare la realtà,'];orribilmente definito;seine Liebe zur Malerei, zur mit dreißig entdeckten italienischen Musik, zu seinem Publikum, zur schrecklich definierten No-Global-Bewegung und zu Musik, die ihren Teil dazu beitragen kann: Emotionen unterstreichen, Wirklichkeit beleben;NU;
62087;TT10orribilmente.csv;itTenten2010;rcs.it;rcs.it;2010.0;2001-2021;web;['ascesa e caduta di una star, non hollywoodiana ma nazista: jus è il film più biecamente e orribilmente antisemita della storia.'];orribilmente antisemita;Aufstieg und Fall eines Stars, nicht Hollywood-, sondern Nazi-: Jus ist der sündhafteste und schrecklich antisemitischste Film der Geschichte;BU;
62088;TT10orribilmente.csv;itTenten2010;leonardo.it;leonardo.it;2010.0;2001-2021;web;['aver distrutte le ville circostanti, entrarono in cremona con le armi in pugno e per quattro giorni la saccheggiarono orribilmente .'];saccheggiare orribilmente ;Nachdem sie die umliegenden Villen zerstört hatten, drangen sie mit Waffen in der Hand in Cremona ein und plünderten es vier Tage lang fürchterlich;CU;
62090;TT10orribilmente.csv;itTenten2010;readme.it;readme.it;2010.0;2001-2021;web;['urlava ella così orribilmente ch  io pensai:   chi urla così, non può non morire.'];urlare orribilmente;sie hat so fürchterlich geschrien, dass ich dachte: wer so schreit, muss sterben;BU;
62277;TT10orribilmente.csv;itTenten2010;giovani.it;giovani.it;2010.0;2001-2021;web;['notti passate da sola sdraiata a letto mentre le lacrime sileziose scendevano sul cuscino, e il tuo pensiero pulsava orribilmente dentro la mia testa.'];pulsare orribilmente;Nächte, die ich allein im Bett verbracht habe, während stille Tränen über mein Kissen liefen, und dein Gedanke fürchterlich in meinem Kopf pochte;BU;
62308;TT10orribilmente.csv;itTenten2010;classicitaliani.it;classicitaliani.it;2010.0;2001-2021;web;['vedi: sarà neurastenia, sarà autosuggestione, sarà effetto della vita forzatamente casta e orribilmente mesta, ma io passo certe ore, meglio certi giorni, in cui mi pare di dover morire .'];orribilmente mesto;Sie sehen: es wird Neurasthenie sein, es wird Autosuggestion sein, es wird die Wirkung eines Lebens sein, das gezwungenermaßen keusch und schrecklich traurig ist, aber ich verbringe bestimmte Stunden, besser an bestimmten Tagen, in denen ich das Gefühl habe, sterben zu müssen;NU;!
62331;TT10orribilmente.csv;itTenten2010;santiebeati.it;santiebeati.it;2010.0;2001-2021;web;['di fronte al monastero furono allora impiccati e quindi orribilmente sventrati.'];orribilmente sventrati;vor dem Kloster wurden sie dann gehängt und dann fürchterlich ausgeweidet;CU;
62793;TT10orribilmente.csv;itTenten2010;paginecattoliche.it;paginecattoliche.it;2010.0;2001-2021;web;['uno storico contemporaneo racconta che una frotta di diavoli, sotto sembianza di corvi, volarono attorno al suo corpo orribilmente gracchiando, e l  accompagnarono fino alla tomba.'];orribilmente gracchiare;Ein Zeithistoriker erzählt, dass ein Schwarm Teufel in Gestalt von Raben schrecklich krächzend um seinen Körper flog und ihn bis ins Grab begleitete;BU;
62817;TT10orribilmente.csv;itTenten2010;terrelibere.it;terrelibere.it;2010.0;2001-2021;web;['milioni di sicliani del territorio morirebbero subito bruciati dal lampo, e quanti altri contaminati potrebbero orribilmente sopravvivere, ciechi, mutilati o rimbambiti.'];orribilmente sopravvivere;Millionen von Siklianern in der Gegend würden sofort vom Blitz verbrannt sterben, und wie viele andere Kontaminierte könnten sie auf schreckliche Weise überleben, blind, verstümmelt oder dumm;CU;
62892;TT10orribilmente.csv;itTenten2010;webtrekitalia.it;webtrekitalia.it;2010.0;2001-2021;web;['tutto era orribilmente normale.'];orribilmente normale;alles war schrecklich normal;NU;
62892;TT10orribilmente.csv;itTenten2010;webtrekitalia.it;webtrekitalia.it;2010.0;2001-2021;web;['siddig : tutti erano orribilmente normali.'];orribilmente normale;...alle waren schrecklich normal;NU;
62927;TT10orribilmente.csv;itTenten2010;corriere.it;corriere.it;2010.0;2001-2021;web;['il cadavere di sofia, orribilmente sventrato era straziato per terra.'];orribilmente sventrato;Sofias Körper, schrecklich ausgeweidet, wurde zu Boden gerissen;CU;
63150;TT10orribilmente.csv;itTenten2010;videogame.it;videogame.it;2010.0;2001-2021;web;['la foresta maledetta, orribilmente martoriata, è rimasta nascosta per secoli nella giungla impenetrabile.'];orribilmente martoriato;Der verfluchte Wald, schrecklich verwüstet, ist seit Jahrhunderten im undurchdringlichen Dschungel verborgen;BU;
63217;TT10orribilmente.csv;itTenten2010;perlulivo.it;perlulivo.it;2010.0;2001-2021;web;['nulla giustifica le bombe ad alta frammentazione che prima di uccidere mutilano orribilmente , come nulla giustifica le mine bresciane  anche allora, quanto si fece perche   l  opinione pubblica non sapesse?'];mutilare orribilmente;Nichts rechtfertigt die stark zersplitterten Bomben, die vor dem Töten schrecklich verstümmeln, so wie nichts die Brescia-Minen schon damals rechtfertigt, wie viel wurde getan, damit die öffentliche Meinung es nicht erfuhr?;CU;
63490;TT10orribilmente.csv;itTenten2010;stpauls.it;stpauls.it;2010.0;2001-2021;web;['le foto di corpi orribilmente straziati oppure  mummificati  hanno fatto sorgere il sospetto che israele abbia usato e usi armi proibite dalle'];orribilmente straziato;Fotos von schrecklich verstümmelten oder mumifizierten Körpern haben den Verdacht geweckt, dass Israel verbotene Waffen eingesetzt hat und verwendet;CU;
63513;TT10orribilmente.csv;itTenten2010;mammenellarete.it;mammenellarete.it;2010.0;2001-2021;web;['a metterla giù così, quest espressione ha due grandi fallacie , una etica, l altra logica: suona orribilmente borghese ed è falsa .'];orribilmente borghese;Dieser Ausdruck hat, um es so zu sagen, zwei große Irrtümer, einmal Ethik, einmal Logik: er klingt furchtbar spießig und er ist falsch;NU;
63550;TT10orribilmente.csv;itTenten2010;crepuscolo.it;crepuscolo.it;2010.0;2001-2021;web;['riuscì orribilmente a marcare quest ultimo nome.'];riuscire orribilmente ;auf schreckliche Weise gelang es ihm, den letzteren Namen zu markieren;CU;
63580;TT10orribilmente.csv;itTenten2010;comicus.it;comicus.it;2010.0;2001-2021;web;['vidocq urlò orribilmente .'];urlare orribilmente ;Vidocq schrie schrecklich;BU;
63638;TT10orribilmente.csv;itTenten2010;garzantilibri.it;garzantilibri.it;2010.0;2001-2021;web;['tutti uccisi orribilmente , seguendo un percorso ideale che lascia sui loro corpi simboli che riconducono alla quaresima e alla passione di'];uccidere orribilmente ;alle schrecklich getötet, einem idealen Weg folgend, der auf ihren Körpern Symbole hinterlässt, die zurück zur Fastenzeit und Leidenschaft führen;CU;
63649;TT10orribilmente.csv;itTenten2010;eviaggiatori.it;eviaggiatori.it;2010.0;2001-2021;web;['questo giustifica il prezzo che altrimenti sarebbe orribilmente elevato durante un viaggio turistico.'];orribilmente elevato;das rechtfertigt den sonst schrecklich hohen Preis bei einer Touristenreise;NU;
63669;TT10orribilmente.csv;itTenten2010;classicitaliani.it;classicitaliani.it;2010.0;2001-2021;web;['la mia vita non sapeva fornire che una nota sola senz alcuna variazione, abbastanza alta e che taluni m invidiano, ma orribilmente tediosa.'];orribilmente tedioso;mein Leben konnte nur einen einzigen Ton ohne jede Variation liefern, hoch genug und um den mich manche beneiden, aber schrecklich langweilig;NU;
70455;LLAgaraff1.txt;Liber Liber;Paolo Agaraff;Misteri & Efferatezze;2015.0;2001-2021;prosa letteraria;['era stata trovata orribilmente mutilata in un fosso lungo la statale.'];orribilmente mutilato;Sie war schrecklich verstümmelt in einem Graben entlang der Autobahn gefunden worden;CU;
70455;LLAgaraff1.txt;Liber Liber;Paolo Agaraff;Misteri & Efferatezze;2015.0;2001-2021;prosa letteraria;['ad accoglierlo è una donna orribilmente attempata e dal fare voglioso, un seno fuori baricentro, ancorché cascante, e un immensa parruccona rossa.'];orribilmente attempato;ihn begrüßt eine schrecklich ältere Frau mit einer eifrigen Einstellung…;NU;
70455;LLAgaraff1.txt;Liber Liber;Paolo Agaraff;Misteri & Efferatezze;2015.0;2001-2021;prosa letteraria;['la conclusione può essere solo una: lo spirito del natale è ancora vivo e il ciccione è da qualche parte là fuori che ghigna orribilmente.'];ghignare orribilmente;das Fazit kann nur eines sein: Die Weihnachtsstimmung lebt noch und der dicke Kerl steht irgendwo da draußen und grinst fürchterlich;BU;
70567;JSIorribilmente.csv;JSI;gelocal.it;gelocal.it;2015.0;2001-2021;web;['appare orribilmente sfigurato.'];orribilmente sfigurato;er sieht schrecklich entstellt aus;BU;
83958;JSIorribilmente.csv;JSI;primadanoi.it;primadanoi.it;2016.0;2001-2021;web;['dislocate lungo tutto il percorso che ha portato l  auto di di silvestre anche sul luogo dove i resti sono stati orribilmente bruciati.'];orribilmente bruciato;entlang des ganzen Weges, der das Auto von di Silvestre auch an die Stelle gebracht hat, wo die Überreste schrecklich verbrannt wurden;BU;
84011;TT16orribilmente.csv;itTenten2016;taote.it;taote.it;2016.0;2001-2021;web;['libero pensiero, della conoscenza di sé, dell  unione del microcosmo uomo con il macrocosmo universo: eppure è morto orribilmente , incontrando opposizioni insormontabili.'];morto orribilmente;freien Denkens, der Selbsterkenntnis, der Vereinigung des Mikrokosmos des Menschen mit dem Makrokosmos des Universums: dennoch starb er auf schreckliche Weise und stieß auf unüberwindliche Widerstände;CU;
84045;JSIorribilmente.csv;JSI;newsitaliane.it;newsitaliane.it;2016.0;2001-2021;web;['pierino è stato preso a pugni, poi abbandonato svenuto sull  asfalto, il volto orribilmente tumefatto.'];orribilmente tumefatto;Pierino wurde geschlagen und dann bewusstlos auf dem Asphalt liegen gelassen, sein Gesicht war fürchterlich geschwollen;BU;
84120;TT16orribilmente.csv;itTenten2016;rossoparma.com;rossoparma.com;2016.0;2001-2021;web;['inviperiti ed indignati, i wu mink yoni  : a parma non sembra nemmeno essere possibile una sana satira senza essere orribilmente superati dalla realtà   leggi della loro ultima.'];orribilmente superato;in Parma scheint eine gesunde Satire nicht einmal möglich zu sein, ohne von Realitätsgesetzen ihrer neuesten Generation fürchterlich übertroffen zu werden;NU;
