;doc;source;author;title;year;period;text_type;sentence;collocation;translation;use;
10779;diacorisGuareschi2.txt;DiaCoris;Giovanni Guareschi;Corrierino delle famiglie;1954.0;1951-2000;prosa letteraria;['ogni cosa risultava terribilmente esatta .'];terribilmente esatta; alle Sachen waren furchtbar richtig;PU;
10785;LISMontale27.txt;LIS;Eugenio Montale;«La Walchiria» di Wagner;1955.0;1951-2000;stampa;"['wagner stanca terribilmente le ugole italiane ; ho memoria di un parsifal in cui tre gurnemanz dovettero cedere le armi dopo una sola rappresentazione .']";stancare terribilmente;"Wagner ermüdet das italienische Zäpfchen furchtbar; Ich erinnere mich an einen Parsifal, in dem drei Gurnemanz nach nur einer Aufführung ihre Waffen abgeben mussten";NU;
10798;LISJacoviello1.txt;LIS;Alberto Jacoviello;Viaggio da Sopron a Györ e Budapest durante i tragici giorni vissuti dall'Ungheria;1956.0;1951-2000;stampa;['erano uomini , donne e bambini che hanno terribilmente sofferto e che ancora soffriranno a lungo le conseguenze di questi giorni di furia devastatrice .'];soffrire terribilmente;es waren Männer, Frauen und Kinder, die schrecklich gelitten haben und noch lange unter den Folgen dieser Tage verheerender Wut leiden werden;BU;
10858;diacorisBuzzati3.txt;DiaCoris;Dino Buzzati;Sessanta racconti;1958.0;1951-2000;prosa letteraria;['siete tutti terribilmente nervosi , stasera .'];terribilmente nervoso;Sie sind alle schrecklich nervös heute Abend;NU;
10858;diacorisBuzzati3.txt;DiaCoris;Dino Buzzati;Sessanta racconti;1958.0;1951-2000;prosa letteraria;['si capiva che erano terribilmente stanchi .'];terribilmente stanco;es war offensichtlich, dass sie schrecklich müde waren;NU;
10858;diacorisBuzzati3.txt;DiaCoris;Dino Buzzati;Sessanta racconti;1958.0;1951-2000;prosa letteraria;['figurati , quest   anno ci sarà un ambiente terribilmente misto .'];terribilmente misto;Stellen Sie sich vor, dieses Jahr wird es ein schrecklich gemischtes Umfeld geben;NU;
10858;diacorisBuzzati3.txt;DiaCoris;Dino Buzzati;Sessanta racconti;1958.0;1951-2000;prosa letteraria;['allora gli operai e gli ingegneri sbarcarono dalla corazzata , l   aria sopra i tre fumaioli cominciò a tremolare , segno che le caldaie erano state accese , opposti pensieri e speranze si combattevano negli animi , la pace sembrava terribilmente desiderabile pur nell   obbrobrio della disfatta ma era anche amaro abbandonare così il bastimento meraviglioso senza aver tentato neppure di combattere .'];terribilmente desiderabile;gegensätzliche Gedanken und Hoffnungen wurden in den Köpfen bekämpft, der Frieden schien selbst im Schmach der Niederlage schrecklich wünschenswert, aber er war auch bitter, das wunderbare Schiff zu verlassen, ohne auch nur einen Versuch unternommen zu haben, zu kämpfen;NU;
10959;diacorisCavallari1.txt;DiaCoris;Alberto Cavallari;Una formula ha aiutato l'azzurro a battere i negr;1960.0;1951-2000;stampa;['e si vede che fatica terribilmente per rendere più veloce senza   contrarlo   il ritmo dei passi .'];faticare terribilmente;und Sie können sehen, dass er sich schrecklich bemüht, das Tempo zu beschleunigen, ohne mit den Schritten zu zucken;NU;
10971;diacorisCederna2.txt;DiaCoris;Camilla Cederna;Fanfani;1961.0;1951-2000;stampa;['nella miseria almeno disporre bene   , enuncia quest   ometto terribilmente efficiente , che continua a girar auree chiavi nelle toppe e a impugnare maniglie istoriate , senza mai smettere di voler far ordine e dar disposizioni :   quest   orologio è un po   di giorni che è lì disteso su quell   étagère .'];terribilmente efficiente;im Elend wenigstens gut arrangieren, verkündet dieses furchtbar tüchtige Männlein…;PU;
10973;diacorisBuzzati4.txt;DiaCoris;Dino Buzzati;Perché?;1961.0;1951-2000;stampa;['in un posto estremamente remoto , terribilmente diverso dalla patria .'];terribilmente diverso;an einem äußerst abgelegenen Ort, der sich furchtbar von der Heimat unterscheidet;NU;
10978;diacorisScalfari1.txt;DiaCoris;Eugenio Scalfari;Un uomo assediato;1962.0;1951-2000;stampa;['ma un tentativo d   interpretazione politica di questo sconcertante personaggio e un esame dei problemi terribilmente difficili che egli lascia in eredità ai suoi successori non sono ancora stati fatti .'];terribilmente difficile;aber ein Versuch einer politischen Deutung dieses rätselhaften Charakters und einer Untersuchung der furchtbar schwierigen Probleme, die er seinen Nachfolgern hinterläßt, ist noch nicht unternommen worden;NU;
11001;diacorisGiovanni2.txt;DiaCoris;Giovanni XXIII;Pacem in terris;1963.0;1951-2000;espositivo;"['vero è che sul terreno storico quella persuasione è piuttosto in rapporto con la forza terribilmente distruttiva delle armi moderne ; ed è alimentata dall   orrore che suscita nell   animo anche solo il pensiero delle distruzioni immani e dei dolori immensi che l   uso di quelle armi apporterebbe alla famiglia umana ; per cui riesce quasi impossibile pensare che nell   era atomica la guerra possa essere utilizzata come strumento di giustizia .']";terribilmente distruttivo;"es ist wahr, dass diese Überzeugung auf historischem Boden eher mit der schrecklichen Zerstörungskraft moderner Waffen zusammenhängt; und es wird durch das Entsetzen geschürt, das selbst der Gedanke an die immense Zerstörung und den immensen Schmerz, den der Einsatz dieser Waffen über die Menschheitsfamilie bringen würde, in der Seele weckt...";CU;
11011;diacorisZolla1.txt;DiaCoris;Elémire Zolla;Storia del fantasticare;1964.0;1951-2000;espositivo;['la vita è terribilmente facile nel concedere , a chi segua il cammino consueto .'];terribilmente facile;Das Leben ist furchtbar einfach für diejenigen, die dem üblichen Weg folgen;NU;
11012;diacorisBuzzati5.txt;DiaCoris;Dino Buzzati;La bambolina del Vaiont;1964.0;1951-2000;stampa;['e di colpo rividi la bambola nel posto dove l   avevo avvistata un paio di mesi prima   allora non ci avevo fatto gran caso ma senza che me ne accorgessi mi era rimasta impressa terribilmente   .'];impressare terribilmente;und plötzlich sah ich die Puppe wieder an der Stelle, wo ich sie vor ein paar Monaten gesehen hatte, damals hatte ich ihr nicht viel Aufmerksamkeit geschenkt, aber ohne dass ich es bemerkt hatte, war sie mir furchtbar imponiert;PU;
11031;diacorisSanguineti1.txt;DiaCoris;Eduardo Sanguineti;Ideologia e linguaggio;1965.0;1951-2000;espositivo;['affinché la cosa riesca dignitosa e severa , e magari , ove possibile , sublime , bisogna che il giuoco sia condotto sino alla fine nel modo più intransigente con un autore che lo prenda , e che si prenda , terribilmente sul serio , e che , a lavoro compiuto , anziché scoprire le carte e gridare ai quattro venti il suo   ecco   r sonetto   , continui a rinviare il lettore a un   opera non fatta , lasciandolo sospeso in un limbo di perfetta ambiguità .'];prendere terribilmente sul serio;damit die Sache würdig und streng und vielleicht, wo möglich, erhaben wird, muss das Spiel auf die unnachgiebigste Weise zu Ende geführt werden mit einem Autor, der es und sich selbst furchtbar ernst nimmt und der, nach getaner Arbeit…;NU;
11033;diacorisFallaci1.txt;DiaCoris;Oriana Fallaci;Parla 007;1965.0;1951-2000;stampa;['ridendo insomma tutti lo prendono terribilmente sul serio .'];prendere terribilmente sul serio;kurzum, alle nehmen ihn furchtbar ernst;NU;
11089;diacorisMontale1.txt;DiaCoris;Eugenio Montale;L'artista da cuore buono;1972.0;1951-2000;stampa;['non l   ha certo inventata buzzati e nemmeno ne aveva bisogno perché anche una sola lacrima di pietà avrebbe reso indecente un libro che è soltanto vero , terribilmente vero .'];terribilmente vero;er hat es ganz sicher nicht erfunden, Buzzati, und er brauchte es nicht einmal, denn selbst eine einzige Träne des Mitleids hätte ein Buch, das nur wahr, schrecklich wahr ist, unanständig gemacht;NU;
11095;LISFrasca1.txt;LIS;Giorgio Frasca Polara;Un 'DC 8' partito da Roma precipita a Palermo con 115 persone. Nessun superstite ;1972.0;1951-2000;stampa;['molte identificazioni sono terribilmente problematiche , ancora stasera : non si può per ora fare conto preciso delle salme , sui documenti , sulle tracce rimaste .'];terribilmente problematico;Viele Identifizierungen sind furchtbar problematisch, auch heute Nacht: Wir können vorerst keine genauen Angaben zu den Leichen, zu den Dokumenten, zu den hinterlassenen Spuren machen;NU;
11129;GBterribilmente.csv;Gutenberg; Aldo Palazzeschi;Il Re bello;1973.0;1951-2000;prosa letteraria;['mio caro non fantasticare più, tu soffri terribilmente pover  uomo, senza che nessuno se ne fosse mai accorto, quella creatura semplice, serena, aveva dei pensieri suoi, una'];soffrire terribilmente;mein Lieber, fantasiere nicht mehr, du leidest furchtbar armer Mann…;BU;
11130;GBterribilmente.csv;Gutenberg; Aldo Palazzeschi;Il Re bello;1973.0;1951-2000;prosa letteraria;['non ne poteva più, era finita, si reggeva per virtù di ripieghi, con interminabili sedute di toilette, forse soffriva terribilmente e nascondeva la sua sofferenza.'];soffrire terribilmente;sie hielt es nicht mehr aus, es war vorbei, sie hielt sich Kraft der Falten auf, mit endlosen Toilettengängen, vielleicht litt sie furchtbar und verbarg ihr Leiden;NU;
11157;diacorisAmico1.txt;DiaCoris;Fedele d'Amico;L'opera teatrale di Gioacchino Rossini;1974.0;1951-2000;espositivo;['non solo era terribilmente nuova : in nessun   altra opera italiana precedente il contributo dell   orchestra era stato tanto rilevante .'];terribilmente nuovo;Es war nicht nur schrecklich neu: In keiner anderen italienischen Oper zuvor war der Beitrag des Orchesters so relevant gewesen;PU;
11172;DiaLit1.txt;DIA-LIT;Rai Uno;Scommettiamo?;1977.0;1951-2000;dialogo;['è terribilmente lungo e vorrei anche farvi sentire la nostra sigla musicale che tra l altro è molto graziosa.'];terribilmente lungo;es ist furchtbar lang und ich möchte Sie auch unser musikalisches Thema hören lassen, das übrigens sehr hübsch ist;NU;
14354;LRterribilmente1985.txt;La Repubblica;Enrico Franceschini; Un milione e 300 mila lire per il sedile della toilette. ;1985.0;1951-2000;stampa;['a quel punto il pentagono avrebbe potuto avere il suo sedile anche gratis , poiché l  industria militare usa s  innervosisce  terribilmente  quando washington esamina gli sprechi nel budget della difesa , questione di cui la toilette dell  orion costituisce solo il caso più recente   se n  è parlato a fine gennaio   ma non certo il più clamoroso .'];innervosire  terribilmente;Zu diesem Zeitpunkt hätte das Pentagon seinen Sitz umsonst haben können, da die US-Militärindustrie furchtbar nervös wird, wenn Washington die Verschwendung im Verteidigungshaushalt untersucht…;NU;
14365;LRterribilmente1985.txt;La Repubblica;sconosciuto;LETTERE.;1985.0;1951-2000;stampa;"['lella setto fiesole marmolada in cemento quest  estate , in scozia , ho camminato per monti e valli di una bellezza struggente senza imbattermi in più di tre o quattro persone alla ricerca come me di libertà ; mi sono accorta di quanto siano piccole le dolomiti , che , solo   anni fa , tredicenne , mi avevano colpito per la loro imponenza e mi avevano fatto sentire  terribilmente  piccola .']";terribilmente  piccola;…mir wurde bewusst, wie klein die Dolomiten sind, die mir noch vor Jahren, als ich dreizehn war, mit ihrer Größe auffielen und mir das Gefühl gaben, schrecklich klein zu sein;NU;
14372;LRterribilmente1985.txt;La Repubblica;Dino Villatico; Ecco un breve panorama sulle più recenti e meno recenti incisioni di opere del compositore. ;1985.0;1951-2000;stampa;['così raccontata , la trama del trovatore assomiglia  terribilmente  a quella dell  ernani : è anzi la stessa .'];assomigliare terribilmente;So erzählt, ähnelt die Handlung des Troubadours der Ernanis fürchterlich: Sie ist tatsächlich dieselbe;NU;
14401;LRterribilmente1985.txt;La Repubblica;Attilio Bertolucci; Pubblicato in traduzione italiana  La saggezza nel sangue , il primo romanzo della O ' Connor. ;1985.0;1951-2000;stampa;['ed è vero che il romanzo tratta questioni di vita e di morte , che non vorrei rivelarvi troppo per non scaricare la suspense di cui è ricco il libro , come è vero che subito , dalle prime pagine , esso è irresistibilmente ,  terribilmente  comico .'];terribilmente comico;und es ist wahr, dass der Roman Fragen von Leben und Tod behandelt, die ich nicht zu sehr preisgeben möchte, um nicht die Spannung vorwegzunhemen, an der das Buch so reich ist, wie es tatsächlich von den ersten Seiten an der Fall ist, unwiderstehlich, furchtbar komisch;PU;
14429;LRdi_randomsample.txt;La Repubblica;Alberto Bellucci; Dall' invenzione di Daimler alla sofisticata tecnologia giapponese, viaggio nella storia di un veicolo  scomodo  ma sempre molto amato e celebrato. ;1985.0;1951-2000;stampa;['fino al      , anno  di  nascita della prima auto a guida interna   una renault con l  abitacolo simile a un cappello a cilindro   auto e moto erano ugualmente e terribilmente preda delle intemperie : polvere , acqua , fango e neve erano gli irrinunciabili compagni di viaggio degli avventurosi   sportivi   dell  epoca .'];terribilmente predo;bis zum Geburtsjahr des ersten selbstfahrenden Autos, eines Renault mit hutähnlichem Innenraum, waren Autos und Motorräder dem schlechten Wetter gleichermaßen furchtbar ausgesetzt: Staub, Wasser, Schlamm…;NU;
14462;LRterribilmente1985.txt;La Repubblica;Gianni Mura; 7 giorni di cattivi pensieri Aspettando Napoli -- Juventus, sono fiorti in settimana i referendum e le classifiche sui due fuoriclasse stranieri.;1985.0;1951-2000;stampa;['ho preso  terribilmente  sul serio le pagelle che sono fiorite in settimana , superando solo ieri un piccolo choc per il titolo della gazzetta sul mondo che si spacca .'];prendere terribilmente sul serio;Ich nahm die Zeugnisse, die diese Woche blühten, schrecklich ernst und überwand erst gestern einen kleinen Schock für den Titel der Zeitung über die Welt, die zerbricht;NU;
14479;LRterribilmente1985.txt;La Repubblica;Alberto Asor Rosa;A QUANDO PER L' AIDS LA  COLONNA INFAME ?;1985.0;1951-2000;stampa;['purtroppo , l  uomo può ingannarsi , e ingannarsi  terribilmente  , con molto minore stravaganza .'];ingannarsi  terribilmente;Leider kann sich der Mensch mit viel weniger Extravaganz selbst betrügen, sich schrecklich selbst betrügen;NU;!
14495;LRterribilmente1985.txt;La Repubblica;Tullio Kezich; MYSTFEST '85 Primi film ( e prime delusioni ) al  Festival del giallo e del mistero di Cattolica . ;1985.0;1951-2000;stampa;['insomma il primo bilancio del campionario offerto del mystfest     sembra  terribilmente  chiaro : la morte del cinema passa attraverso la decadenza dei generi .'];terribilmente chiaro;Kurz gesagt, die erste Bilanz der vom Mystfest angebotenen Kostproben scheint schrecklich klar: Der Tod des Kinos geht durch den Niedergang der Genres;NU;
14555;LRterribilmente1985.txt;La Repubblica;Irene Bignardi; A colloquio con l' attrice norvegese, a Roma per presentare il suo libro autobiografico. ;1985.0;1951-2000;stampa;['e lei si trovava davanti a un  alternativa terribile : lasciarlo morire di sete o dargli da bere dell  acqua che sapeva  terribilmente  inquinata .'];terribilmente inquinato;und sie stand vor einer schrecklichen Alternative: Lass ihn verdursten oder gib ihm Wasser zu trinken, von dem er wusste, dass es schrecklich verschmutzt war;NU;
14557;LRterribilmente1985.txt;La Repubblica;ISAAC B. SINGER; I RACCONTI DELL' ESTATE. ;1985.0;1951-2000;stampa;['vivevo con una donna che era  terribilmente  innamorata di me .'];terribilmente innamorata;Ich lebte mit einer Frau zusammen, die schrecklich in mich verliebt war;PU;
14558;LRterribilmente1985.txt;La Repubblica;Paolo Vagheggi; Il presidente della Cir prende a modello il sistema americano. ;1985.0;1951-2000;stampa;['il mercato azionario è  terribilmente  limitato   , ha spiegato de benedetti .'];terribilmente limitato;Der Aktienmarkt sei furchtbar begrenzt, erklärte de Benedetti;NU;
14561;LRterribilmente1985.txt;La Repubblica;Beniamino Placido; A PARER MIO. ;1985.0;1951-2000;stampa;['i problemi     terribilmente    interessanti      che ci siamo trovati di fronte nel caso della   achille lauro   e di sigonella ?'];terribilmente interessante;Die furchtbar interessanten Probleme, mit denen wir im Fall von Achille Lauro und Sigonella konfrontiert waren?;PU;
14570;LRterribilmente1985.txt;La Repubblica;Giuseppe D' Avanzo; Un camorrista diciottenne collocò l' esplosivo sul treno.;1985.0;1951-2000;stampa;['ritorna a napoli precipitosamente , rischiando l  arresto   che non eviterà in aprile   , fa finta di essere  terribilmente  affranto e consegna cinquanta milioni alla famiglia del ragazzo .'];terribilmente affranto;kehrt hastig nach Neapel zurück, riskiert eine Verhaftung, die er im April nicht vermeiden wird, gibt vor, schrecklich untröstlich zu sein, und übergibt fünfzig Millionen an die Familie des Jungen;NU;
14577;LRterribilmente1985.txt;La Repubblica;Carlo Marincovich;" MONZA Senna torna in pole -- position; quinto il francese il ferrarista ( settimo ) parte già con handicap. ";1985.0;1951-2000;stampa;['lui mi pare molto sicuro di sé ,  terribilmente  sicuro   .'];terribilmente sicuro;er scheint sehr selbstsicher zu sein, furchtbar sicher;NU;!
14605;LRterribilmente1985.txt;La Repubblica;Silvia Giacomoni; Biffi, vescovo di Bologna:  Salverete il mondo .;1985.0;1951-2000;stampa;['oggi però la cultura dell  uomo si specializza  terribilmente  , non si scrivono più , come nel medio evo , delle summae , bensì delle enciclopedie .'];specializzare terribilmente;heute aber ist die menschliche Kultur furchtbar spezialisiert, sie wird nicht mehr wie im Mittelalter in Summae geschrieben, sondern in Enzyklopädien;NU;
14624;LRterribilmente1985.txt;La Repubblica;Antonio Cianciullo; Da un convegno a Roma la proposta di utilizzare i fanghi in agricoltura. ;1985.0;1951-2000;stampa;['le colture intensive hanno  terribilmente  impoverito il suolo riducendo in alcune zone la quantità di sostanze organiche a valori inferiori al due per cento .'];terribilmente impoverito;Die intensive Landwirtschaft hat die Böden furchtbar ausgelaugt, indem sie die Menge an organischen Stoffen in einigen Gebieten auf Werte unter zwei Prozent reduziert hat;NU;
14625;LRterribilmente1985.txt;La Repubblica;VERONIQUE PRATT; Esclusivo: pubblichiamo il testo di un' intervista concessa in occasione del suo ultimo compleanno. ;1985.0;1951-2000;stampa;"['stamane , invece , marc chagall è allegrissimo ; e poi in casa aleggia un odore di pasticcio di carne e di basilico , stanno preparando la colazione :   sono  terribilmente  goloso !']";terribilmente  goloso;"heute morgen jedoch ist Marc Chagall sehr glücklich; und dann riecht es im Haus nach Fleischpastete und Basilikum, sie bereiten Frühstück vor: ich bin furchtbar gierig!";NU;!
14636;LRterribilmente1985.txt;La Repubblica;Carlo Marincovich;" MONZA Senna torna in pole -- position; quinto il francese il ferrarista ( settimo ) parte già con handicap. ";1985.0;1951-2000;stampa;['alain era molto sicuro di sè ,  terribilmente  sicuro   .'];terribilmente sicuro;Alain war sich seiner selbst sehr sicher, furchtbar sicher;NU;
14652;LRterribilmente1985.txt;La Repubblica;Elena Guicciardi; L' affondamento della nave dei pacifisti francesi diventa un caso politico-letterario. ;1985.0;1951-2000;stampa;['ma non c  è fumo senza arrosto : il   monde   rivela che mitterrand era stato messo al corrente a posteriori per lo meno della missione dei falsi svizzeri e si infuriò  terribilmente  , facendo una scena al ministro della difesa hernu , il quale ora si limita a dichiarare di aver   la coscienza tranquilla   .'];infuriarsi terribilmente;aber ohne Braten gibt es keinen Rauch: die Monde enthüllt, dass Mitterrand im Nachhinein über die Mission der falschen Schweizer informiert worden war und furchtbar wütend war, was dem Verteidigungsminister Hernu eine Szene machte, der nun nur noch erklärt, dass er ein gutes Gewissen habe;NU;
14673;LRterribilmente1985.txt;La Repubblica;Vittoria Sivo; Lama sdrammatizza la sconfitta, Del Turco non festeggia ma le divisioni restano molte. ;1985.0;1951-2000;stampa;['per chi ha stazionato in cgil fin dalle prime ore del pomeriggio , la tensione di cui parla del turco è stata  terribilmente  concreta .'];terribilmente concreto;für diejenigen, die seit den frühen Nachmittagsstunden in CGIL stationiert sind, war die Spannung, von der er von den Türken spricht, schrecklich konkret;NU;
14676;LRterribilmente1985.txt;La Repubblica;Carlo Marincovich;  Non ho più le stesse motivazioni degli anni passati: ormai è tutto terribilmente uguale.;1985.0;1951-2000;stampa;['vede , il guaio per uno come me che ama cambiare , trovare sempre stimoli nuovi , è che adesso è tutto  terribilmente  uguale a prima .'];terribilmente uguale;Siehst du, das Problem für jemanden wie mich, der es liebt, sich zu verändern, immer wieder neue Reize zu finden, ist, dass jetzt alles so schrecklich gleich zu vorher ist;NU;
14681;LRterribilmente1985.txt;La Repubblica;Tommaso Chiaretti; Alessandro Giupponi ha riproposto a Sirolo il collage di testi dello scrittore argentino. ;1985.0;1951-2000;stampa;['sapevo , dunque , che l  andare a sirolo   dove si celebra , in un luogo che lui aveva eletto come suo , e di fronte al cimitero dove è sepolto , il ricordo di un regista terribilmente aggressivo , e forse terribilmente improvvisatore , direi  terribilmente  antiborgesiano   mi avrebbe dato una preziosa cosa in più , e che questa preziosa cosa era una riflessione amara sul teatro , e sul labilmente esistere , e quasi nulla mi avrebbe detto sulla parola del vangelo .'];terribilmente improvvisatore;Ich wusste daher, dass die Reise nach Sirolo, wo es gefeiert wird, an einem Ort, den er sich selbst ausgesucht hatte, und vor dem Friedhof, auf dem er begraben liegt, die Erinnerung an einen schrecklich aggressiven Regisseur und vielleicht schrecklichen Improvisator, ich würde sagen, furchtbar anti-burgesisch hätte noch eine Kostbarkeit gegeben...;NU;
14681;LRterribilmente1985.txt;La Repubblica;Tommaso Chiaretti; Alessandro Giupponi ha riproposto a Sirolo il collage di testi dello scrittore argentino. ;1985.0;1951-2000;stampa;['sapevo , dunque , che l  andare a sirolo   dove si celebra , in un luogo che lui aveva eletto come suo , e di fronte al cimitero dove è sepolto , il ricordo di un regista terribilmente aggressivo , e forse terribilmente improvvisatore , direi  terribilmente  antiborgesiano   mi avrebbe dato una preziosa cosa in più , e che questa preziosa cosa era una riflessione amara sul teatro , e sul labilmente esistere , e quasi nulla mi avrebbe detto sulla parola del vangelo .'];terribilmente antiborgesiano;Ich wusste daher, dass die Reise nach Sirolo, wo es gefeiert wird, an einem Ort, den er sich selbst ausgesucht hatte, und vor dem Friedhof, auf dem er begraben liegt, die Erinnerung an einen schrecklich aggressiven Regisseur und vielleicht schrecklichen Improvisator, ich würde sagen, furchtbar anti-burgesisch hätte noch eine Kostbarkeit gegeben...;NU;
14707;LRterribilmente1985.txt;La Repubblica;Mario Sconcerti; A passo d' uomo. ;1985.0;1951-2000;stampa;['qualunque uso se ne faccia deve essere  terribilmente  meditato .'];terribilmente meditato;was immer man daraus macht, muss furchtbar durchdacht sein;PU;
14708;LRterribilmente1985.txt;La Repubblica;Carlo Marincovich; ALLA SCOPERTA DELLA NUOVA F 1 -- 1 ) LA FERRARI. ;1985.0;1951-2000;stampa;['sui fianchi della vettura saltano invece all  occhio le pance laterali che si sono  terribilmente  allungate : nel loro interno si sono ingranditi e hanno cambiato posizione anche i radiatori .'];terribilmente  allungato;an den Seiten des Autos hingegen treten die Seitenbäuche hervor und sind furchtbar in die Länge gezogen worden: Im Inneren sind die Kühler ebenfalls gewachsen und haben ihre Position verändert;NU;
15681;LRterribilmente.txt;La Repubblica;Wilma Costantini;IL VECCHIO DI PECHINO.;1986.0;1951-2000;stampa;['a volte impiego un  intera giornata per scrivere duecento caratteri , eppure mi sento  terribilmente  stanco   .'];terribilmente stanco;manchmal brauche ich einen ganzen Tag, um zweihundert Zeichen zu schreiben, und trotzdem fühle ich mich schrecklich müde;NU;
17109;LRterribilmente.txt;La Repubblica;Gino Castaldo; Dopo tanti anni neri c' è ottimismo sul futuro del mercato e le vendite. ;1987.0;1951-2000;stampa;['allora sì che sarebbe uno spettacolo unico , inedito , senza il rischio di annoiare  terribilmente  il pubblico , stordito da quattro ore a sera di canzoni .'];annoiare terribilmente;dann ja, es wäre eine einzigartige, beispiellose Show, ohne das Risiko, das Publikum furchtbar zu langweilen, das von vier Stunden pro Nacht voller Songs verblüfft ist;NU;
18275;LRterribilmente.txt;La Repubblica;Paolo Filo Della Torre; Una kermesse di celebrazioni in onore del detective più famoso del mondo. ;1987.0;1951-2000;stampa;['la lista di attesa è lunghissima e la signora jean è  terribilmente  severa : è lei stessa che deve approvare le credenziali dei soci che debbono essere colti , possibilmente letterati e soprattutto debbono avere ammirazione illimitata nella capacità di sherlock di risolvere i più intrigati misteri , scoprire l  assassino e umiliare il suo astuto nemico moriarti .'];terribilmente  severo;die Warteliste ist sehr lang und Mrs. Jean ist furchtbar streng…;NU;
